loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN100004,26,2023-03-01,2021-01-01,26,214,279939.1,255855.73,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-03-13 21:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100004,27,2023-04-01,2021-01-01,27,213,279939.1,254903.44,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-04-16 12:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100004,28,2023-05-01,2021-01-01,28,212,279939.1,253949.18,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-05-02 08:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100004,29,2023-06-01,2021-01-01,29,211,279939.1,252992.95,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-06-10 03:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN100004,30,2023-07-01,2021-01-01,30,210,279939.1,252034.75,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Delinquent,30,0,0,0,None,2023-07-21 23:00:00,LoanPlatform,Complete,1,1,0,0,Current,0,None
LN100004,31,2023-08-01,2021-01-01,31,209,279939.1,251074.57,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-08-21 06:00:00,RiskSystem,Complete,1,1,0,0,Current,0,None
LN100004,32,2023-09-01,2021-01-01,32,208,279939.1,250112.42,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-09-23 10:00:00,LoanPlatform,Missing,0,1,0,0,Current,1,Documentation Gap
LN100004,33,2023-10-01,2021-01-01,33,207,279939.1,249148.28,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-10-09 19:00:00,RiskSystem,Complete,0,1,0,0,Current,0,None
LN100004,34,2023-11-01,2021-01-01,34,206,279939.1,248182.15,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-11-15 18:00:00,ServicingCore,Pending,0,1,0,0,Current,0,None
LN100004,35,2023-12-01,2021-01-01,35,205,279939.1,247214.02,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2023-12-13 01:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100004,36,2024-01-01,2021-01-01,36,204,279939.1,246243.9,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-01-14 19:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100004,37,2024-02-01,2021-01-01,37,203,279939.1,245271.78,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-02-20 18:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100004,38,2024-03-01,2021-01-01,38,202,279939.1,244297.66,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-03-12 01:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100004,39,2024-04-01,2021-01-01,39,201,279939.1,243321.52,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-04-15 06:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100004,40,2024-05-01,2021-01-01,40,200,279939.1,242343.38,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-05-08 05:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100004,41,2024-06-01,2021-01-01,41,199,279939.1,241363.21,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-06-17 10:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100004,42,2024-07-01,2021-01-01,42,198,279939.1,240381.02,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-07-20 08:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100004,43,2024-08-01,2021-01-01,43,197,279939.1,239396.81,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-08-13 12:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100004,44,2024-09-01,2021-01-01,44,196,279939.1,238410.57,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-09-03 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100004,45,2024-10-01,2021-01-01,45,195,279939.1,237422.29,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-10-03 08:00:00,ServicingCore,Complete,1,1,0,0,Delinquent,0,None
LN100004,46,2024-11-01,2021-01-01,46,194,279939.1,236431.98,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Delinquent,30,0,0,0,None,2024-11-14 10:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN100004,47,2024-12-01,2021-01-01,47,193,279939.1,235439.62,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2024-12-26 09:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN100004,48,2025-01-01,2021-01-01,48,192,279939.1,234445.22,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-01-07 14:00:00,LoanPlatform,Complete,0,1,0,0,Current,0,None
LN100004,49,2025-02-01,2021-01-01,49,191,279939.1,233448.76,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-02-06 08:00:00,ServicingCore,Complete,0,1,0,0,Current,0,None
LN100004,50,2025-03-01,2021-01-01,50,190,279939.1,232450.25,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-03-19 10:00:00,LoanPlatform,Missing,0,1,0,0,Current,1,Documentation Gap
LN100004,51,2025-04-01,2021-01-01,51,189,279939.1,231449.68,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-04-26 06:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100004,52,2025-05-01,2021-01-01,52,188,279939.1,230447.05,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-05-10 22:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100004,53,2025-06-01,2021-01-01,53,187,279939.1,229442.35,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-06-04 07:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100004,54,2025-07-01,2021-01-01,54,186,279939.1,228435.57,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-07-23 07:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100004,55,2025-08-01,2021-01-01,55,185,279939.1,227426.72,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-08-20 10:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100004,56,2025-09-01,2021-01-01,56,184,279939.1,226415.79,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Current,0,0,0,0,None,2025-09-09 02:00:00,ServicingCore,Complete,0,0,0,1,Prepaid,0,None
LN100004,57,2025-10-01,2021-01-01,57,183,279939.1,11454.23,2.475,740-779,0-60,0-20,FL,Purchase,Primary Residence,Condominium,Servicer_B,Prepaid,0,0,1,0,None,2025-10-10 09:00:00,ServicingCore,Complete,0,0,0,1,Current,0,None
LN100005,0,2024-01-01,2024-01-01,0,360,414755.38,414755.38,6.691,700-739,80-90,20-30,OR,Purchase,Primary Residence,Single Family,Servicer_B,Current,0,0,0,0,None,2024-01-26 11:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100005,1,2024-02-01,2024-01-01,1,359,414755.38,414394.14,6.691,700-739,80-90,20-30,OR,Purchase,Primary Residence,Single Family,Servicer_B,Current,0,0,0,0,None,2024-02-03 11:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100005,2,2024-03-01,2024-01-01,2,358,414755.38,414030.88,6.691,700-739,80-90,20-30,OR,Purchase,Primary Residence,Single Family,Servicer_B,Current,0,0,0,0,None,2024-03-02 22:00:00,ServicingCore,Complete,0,0,1,0,Default,0,None
LN100005,3,2024-04-01,2024-01-01,3,357,414755.38,413665.6,6.691,700-739,80-90,20-30,OR,Purchase,Primary Residence,Single Family,Servicer_B,Default,90,0,0,1,Low,2024-04-18 11:00:00,ServicingCore,Pending,0,0,1,0,Current,1,Severe Delinquency
LN100006,0,2018-08-01,2018-08-01,0,360,133675.57,133675.57,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,1,0,0,None,2018-08-16 14:00:00,RiskSystem,Complete,0,0,0,0,Current,1,Loan Modification
LN100006,1,2018-09-01,2018-08-01,1,359,133675.57,133498.55,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,0,0,0,None,2018-09-26 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100006,2,2018-10-01,2018-08-01,2,358,133675.57,133320.86,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,0,0,0,None,2018-10-06 07:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100006,3,2018-11-01,2018-08-01,3,357,133675.57,133142.52,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,0,0,0,None,2018-11-10 19:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100006,4,2018-12-01,2018-08-01,4,356,133675.57,132963.51,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,1,0,0,None,2018-12-19 17:00:00,ServicingCore,Complete,0,0,0,0,Current,1,Loan Modification
LN100006,5,2019-01-01,2018-08-01,5,355,133675.57,132783.83,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,0,0,0,None,2019-01-18 05:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100006,6,2019-02-01,2018-08-01,6,354,133675.57,132603.49,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Current,0,0,0,0,None,2019-02-05 23:00:00,ServicingCore,Complete,0,0,1,0,Default,0,None
LN100006,7,2019-03-01,2018-08-01,7,353,133675.57,132422.47,4.469,780+,70-80,30-40,MT,Purchase,Primary Residence,Single Family,Servicer_D,Default,90,1,0,1,High,2019-03-05 13:00:00,ServicingCore,Complete,0,0,1,0,Current,1,Severe Delinquency
LN100007,0,2022-11-01,2022-11-01,0,360,311455.91,311455.91,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2022-11-14 14:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,1,2022-12-01,2022-11-01,1,359,311455.91,311084.65,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2022-12-18 03:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,2,2023-01-01,2022-11-01,2,358,311455.91,310711.82,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-01-16 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,3,2023-02-01,2022-11-01,3,357,311455.91,310337.43,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-02-28 03:00:00,LoanPlatform,Pending,0,0,0,0,Current,0,None
LN100007,4,2023-03-01,2022-11-01,4,356,311455.91,309961.47,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-03-13 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,5,2023-04-01,2022-11-01,5,355,311455.91,309583.92,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-04-06 08:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100007,6,2023-05-01,2022-11-01,6,354,311455.91,309204.79,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-05-08 05:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,7,2023-06-01,2022-11-01,7,353,311455.91,308824.07,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-06-15 02:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,8,2023-07-01,2022-11-01,8,352,311455.91,308441.74,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-07-23 21:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100007,9,2023-08-01,2022-11-01,9,351,311455.91,308057.81,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-08-22 10:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,10,2023-09-01,2022-11-01,10,350,311455.91,307672.27,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-09-18 09:00:00,RiskSystem,Complete,0,0,0,0,Current,0,None
LN100007,11,2023-10-01,2022-11-01,11,349,311455.91,307285.1,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-10-18 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,12,2023-11-01,2022-11-01,12,348,311455.91,306896.31,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-11-22 03:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,13,2023-12-01,2022-11-01,13,347,311455.91,306505.89,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2023-12-08 04:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100007,14,2024-01-01,2022-11-01,14,346,311455.91,306113.82,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-01-28 04:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,15,2024-02-01,2022-11-01,15,345,311455.91,305720.11,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-02-15 02:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,16,2024-03-01,2022-11-01,16,344,311455.91,305324.74,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-03-05 07:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,17,2024-04-01,2022-11-01,17,343,311455.91,304927.71,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-04-28 08:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100007,18,2024-05-01,2022-11-01,18,342,311455.91,304529.01,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-05-13 02:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,19,2024-06-01,2022-11-01,19,341,311455.91,304128.64,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-06-08 10:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,20,2024-07-01,2022-11-01,20,340,311455.91,303726.58,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-07-24 08:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,21,2024-08-01,2022-11-01,21,339,311455.91,303322.83,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-08-27 09:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100007,22,2024-09-01,2022-11-01,22,338,311455.91,302917.39,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-09-18 04:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100007,23,2024-10-01,2022-11-01,23,337,311455.91,302510.24,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-10-24 13:00:00,LoanPlatform,Complete,0,0,0,0,Current,0,None
LN100007,24,2024-11-01,2022-11-01,24,336,311455.91,302101.39,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-11-09 03:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,25,2024-12-01,2022-11-01,25,335,311455.91,301690.81,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2024-12-15 10:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,26,2025-01-01,2022-11-01,26,334,311455.91,301278.51,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-01-06 22:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,27,2025-02-01,2022-11-01,27,333,311455.91,300864.47,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-02-07 03:00:00,ServicingCore,Missing,1,1,0,0,Delinquent,1,Documentation Gap
LN100007,28,2025-03-01,2022-11-01,28,332,311455.91,300448.7,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Delinquent,30,0,0,0,None,2025-03-26 14:00:00,ServicingCore,Complete,1,1,0,0,Current,0,None
LN100007,29,2025-04-01,2022-11-01,29,331,311455.91,300031.18,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-04-28 03:00:00,ServicingCore,Missing,1,1,0,0,Current,1,Documentation Gap
LN100007,30,2025-05-01,2022-11-01,30,330,311455.91,299611.9,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-05-20 08:00:00,RiskSystem,Missing,0,1,0,0,Current,1,Documentation Gap
LN100007,31,2025-06-01,2022-11-01,31,329,311455.91,299190.86,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-06-22 15:00:00,LoanPlatform,Complete,0,1,0,0,Current,0,None
LN100007,32,2025-07-01,2022-11-01,32,328,311455.91,298768.06,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-07-22 00:00:00,LoanPlatform,Pending,0,1,0,0,Current,0,None
LN100007,33,2025-08-01,2022-11-01,33,327,311455.91,298343.47,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-08-05 10:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100007,34,2025-09-01,2022-11-01,34,326,311455.91,297917.1,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-09-13 17:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,35,2025-10-01,2022-11-01,35,325,311455.91,297488.94,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-10-27 12:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100007,36,2025-11-01,2022-11-01,36,324,311455.91,297058.98,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-11-28 10:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,37,2025-12-01,2022-11-01,37,323,311455.91,296627.22,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2025-12-19 04:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100007,38,2026-01-01,2022-11-01,38,322,311455.91,296193.63,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2026-01-26 13:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,39,2026-02-01,2022-11-01,39,321,311455.91,295758.23,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2026-02-19 09:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,40,2026-03-01,2022-11-01,40,320,311455.91,295321.0,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2026-03-10 16:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100007,41,2026-04-01,2022-11-01,41,319,311455.91,294881.93,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,1,0,0,None,2026-04-07 03:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100007,42,2026-05-01,2022-11-01,42,318,311455.91,294441.01,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2026-05-25 06:00:00,ServicingCore,Pending,0,0,0,0,Current,0,None
LN100007,43,2026-06-01,2022-11-01,43,317,311455.91,293998.24,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2026-06-07 23:00:00,RiskSystem,Pending,0,0,0,0,Current,0,None
LN100007,44,2026-07-01,2022-11-01,44,316,311455.91,293553.61,5.043,660-699,0-60,30-40,NJ,Purchase,Primary Residence,Multi Unit,Servicer_C,Current,0,0,0,0,None,2026-07-10 15:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100008,0,2019-05-01,2019-05-01,0,300,251986.43,251986.43,2.995,740-779,0-60,30-40,MT,Purchase,Investment,Single Family,Servicer_B,Current,0,0,0,0,None,2019-05-12 16:00:00,ServicingCore,Complete,0,0,0,0,Current,0,None
LN100008,1,2019-06-01,2019-05-01,1,299,251986.43,251421.05,2.995,740-779,0-60,30-40,MT,Purchase,Investment,Single Family,Servicer_B,Current,0,0,0,0,None,2019-06-10 07:00:00,RiskSystem,Missing,0,0,0,0,Current,1,Documentation Gap
LN100008,2,2019-07-01,2019-05-01,2,298,251986.43,250854.27,2.995,740-779,0-60,30-40,MT,Purchase,Investment,Single Family,Servicer_B,Current,0,0,0,0,None,2019-07-08 09:00:00,ServicingCore,Missing,0,0,0,0,Current,1,Documentation Gap
LN100008,3,2019-08-01,2019-05-01,3,297,251986.43,250286.06,2.995,740-779,0-60,30-40,MT,Purchase,Investment,Single Family,Servicer_B,Current,0,0,0,0,None,2019-08-28 18:00:00,LoanPlatform,Missing,0,0,0,0,Current,1,Documentation Gap
