loan_id,reporting_month,rule_id,relationship,affected_columns,observed_values,severity,description
LN100268,2024-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100268;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100270,2023-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100270;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100273,2025-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100273;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100277,2024-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100277;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100278,2020-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100278;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100280,2020-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100280;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100281,2023-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100281;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100286,2022-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100286;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100287,2025-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100287;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100289,2025-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100289;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100290,2024-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100290;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100292,2025-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100292;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100293,2022-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100293;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100294,2022-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100294;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100295,2021-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100295;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100300,2022-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100300;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100302,2020-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100302;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100306,2020-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100306;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100310,2023-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100310;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100312,2022-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100312;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100313,2020-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100313;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100314,2020-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100314;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100315,2024-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100315;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100316,2025-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100316;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100322,2022-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100322;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100325,2021-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100325;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100328,2021-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100328;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100331,2021-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100331;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100333,2024-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100333;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100337,2024-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100337;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100341,2024-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100341;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100342,2024-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100342;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100348,2020-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100348;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100349,2021-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100349;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100353,2025-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100353;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100357,2025-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100357;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100358,2019-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100358;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100359,2024-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100359;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100361,2025-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100361;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100364,2021-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100364;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100365,2023-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100365;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100367,2021-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100367;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100369,2024-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100369;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100373,2026-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100373;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100377,2025-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100377;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100379,2021-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100379;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100381,2024-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100381;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100385,2020-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100385;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100386,2022-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100386;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100389,2023-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100389;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100391,2024-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100391;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100394,2025-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100394;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100398,2022-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100398;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100399,2021-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100399;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100401,2025-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100401;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100404,2021-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100404;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100405,2021-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100405;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100407,2020-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100407;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100409,2019-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100409;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100414,2020-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100414;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100416,2025-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100416;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100417,2022-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100417;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100418,2023-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100418;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100424,2025-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100424;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100427,2024-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100427;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100428,2019-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100428;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100429,2025-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100429;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
